DATA_PREGAO,SP500,BOVESPA,BOVESPA_VOLUME,OURO,OURO_VOLUME,PETROLEO,PETROLEO_VOLUME,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,BOVESPA_VOLUME_MM_30,OURO_MM_30,OURO_VOLUME_MM_30,PETROLEO_MM_30,PETROLEO_VOLUME_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,BOVESPA_VOLUME_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,OURO_VOLUME_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,PETROLEO_VOLUME_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,BOVESPA_VOLUME_RESULT_30,OURO_RESULT_30,OURO_VOLUME_RESULT_30,PETROLEO_RESULT_30,PETROLEO_VOLUME_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2018-09-18,2904.31,78314.0,4167000.0,1275.7,30.0,79.03,259180.0,68.59,4.1363,6.5,2854.8289999999997,77520.33333333333,3207870.0,1292.813330078125,102.66666666666667,75.04499969482421,235120.33333333334,66.76500002543132,3.9414666334788007,6.5,2888.8,76789.0,3397600.0,1278.4,40.0,78.05,207610.0,68.57,4.1689,6.5,2632.56,86230.0,4148700.0,1296.1,60.0,58.8,279670.0,74.21,3.8075,6.5,-8.870119080587102,12.294729713891318,1.3845444,-8.668959,0.0,1
2018-09-19,2907.95,78169.0,3780800.0,1281.5,10.0,79.4,275870.0,68.67,4.1345,6.5,2859.172,77650.83333333333,3221210.0,1290.8999959309897,102.66666666666667,75.23266626993815,225065.0,66.94533322652181,3.951306637128194,6.5,2904.31,78314.0,4167000.0,1275.7,30.0,79.03,259180.0,68.59,4.1363,6.5,2682.17,87891.0,4971300.0,1286.5,10.0,60.21,271170.0,73.14,3.8919,6.5,-7.648632549555656,12.228975662078302,0.84660053,-5.908662,0.0,1
2018-09-20,2930.75,78116.0,3137600.0,1284.4,10.0,78.7,300160.0,68.67,4.0991,6.5,2862.827333333333,77727.93333333333,3230286.6666666665,1289.1099975585937,102.66666666666667,75.39766642252604,220380.33333333334,67.12733319600423,3.9605966409047446,6.5,2907.95,78169.0,3780800.0,1281.5,10.0,79.4,275870.0,68.67,4.1345,6.5,2790.37,89820.0,5935600.0,1306.4,50.0,61.69,294770.0,65.57,3.8279,6.5,-4.043398270259113,14.904885568447845,1.9430399,-7.4156523,0.0,1
2018-09-21,2929.67,79444.0,4666800.0,1274.3,40.0,78.8,297570.0,68.69,4.0722,6.5,2866.867333333333,77727.46666666666,3205443.3333333335,1288.1033325195312,102.0,75.61566619873047,220837.66666666666,67.31299985249838,3.968349981307983,6.5,2930.75,78116.0,3137600.0,1284.4,10.0,78.7,300160.0,68.67,4.0991,6.5,2700.06,88624.0,4879700.0,1313.6,20.0,62.08,277420.0,66.83,3.8307,6.5,-7.871363985327995,13.451789646167246,2.2734284,-6.547785,0.0,1
2018-09-24,2919.37,77984.0,0.0,1277.4,10.0,81.2,243310.0,68.68,4.0588,6.5,2871.04,77792.7,3234966.6666666665,1286.9,100.66666666666667,75.8229995727539,220296.33333333334,67.48333320617675,3.974619976679484,6.5,2929.67,79444.0,4666800.0,1274.3,40.0,78.8,297570.0,68.69,4.0722,6.5,2637.72,85915.0,4084400.0,1314.8,90.0,59.97,264950.0,66.51,3.9104,6.5,-9.965286192642864,8.145360253763666,3.178215,-3.9732814,0.0,1
2018-09-25,2915.56,78630.0,3700400.0,1278.2,20.0,81.87,240400.0,68.62,4.128,6.5,2874.958,77773.13333333333,3076793.3333333335,1285.5866658528646,96.0,76.09399948120117,220689.66666666666,67.65233319600424,3.9839566469192507,6.5,2919.37,77984.0,0.0,1277.4,10.0,81.2,243310.0,68.68,4.0588,6.5,2651.07,86977.0,5000500.0,1315.8,70.0,60.15,246920.0,66.82,3.8623,6.5,-9.190339011499049,11.531852687730826,3.0061126,-4.8413396,0.0,1
2018-10-01,2924.59,78624.0,3134400.0,1264.4,180.0,84.98,347530.0,68.4,4.0267,6.5,2878.13,77755.63333333333,3090700.0,1284.4999959309896,95.33333333333333,76.3749994913737,221531.33333333334,67.81199989318847,3.9967133045196532,6.5,2915.56,78630.0,3700400.0,1278.2,20.0,81.87,240400.0,68.62,4.128,6.5,2650.54,87838.0,3658600.0,1313.2,190.0,61.45,252400.0,67.26,3.8784,6.5,-9.089848948400991,11.710543049726564,2.7382255,-6.046504,0.0,1
2018-10-03,2925.51,83273.0,7618600.0,1276.7,80.0,86.29,345220.0,69.08,3.8536,6.5,2880.7473333333332,77702.5,3079423.3333333335,1282.7566650390625,99.33333333333333,76.74333292643229,226086.66666666666,67.96299997965495,4.0072233041127525,6.5,2924.59,78624.0,3134400.0,1264.4,180.0,84.98,347530.0,68.4,4.0267,6.5,2599.95,87450.0,3553300.0,1307.0,30.0,60.28,206560.0,67.89,3.9084,6.5,-11.100359366612079,11.22557997557998,3.3691883,-2.937889,0.0,1
2018-10-05,2885.57,82322.0,5394800.0,1280.2,10.0,84.16,300620.0,69.24,3.8693,6.5,2884.844333333333,77802.4,3245663.3333333335,1281.7233317057292,101.66666666666667,77.1206662495931,234893.0,68.12566680908203,4.01184663772583,6.5,2925.51,83273.0,7618600.0,1276.7,80.0,86.29,345220.0,69.08,3.8536,6.5,2545.94,86400.0,3849300.0,1317.4,10.0,59.61,246030.0,68.12,3.9115,6.5,-12.97448991799721,3.7551187059430946,3.1879067,1.50249,0.0,1
2018-10-08,2884.43,86084.0,9999000.0,1262.9,40.0,83.91,290090.0,69.29,3.7582,6.5,2887.251333333333,77903.06666666667,3317920.0,1280.9299967447917,67.66666666666667,77.5129997253418,235446.33333333334,68.21166661580403,4.015873297055562,6.5,2885.57,82322.0,5394800.0,1280.2,10.0,84.16,300620.0,69.24,3.8693,6.5,2546.16,86610.0,4093500.0,1318.5,30.0,56.26,398560.0,68.49,3.8991,6.5,-11.762320789306802,5.208814168751963,2.991724,0.77017546,0.0,1
2018-10-09,2880.34,86088.0,6461000.0,1265.8,10.0,85.0,351400.0,70.09,3.7385,6.5,2888.7206666666666,78058.03333333334,3524466.6666666665,1279.713330078125,68.66666666666667,77.86966654459636,239270.66666666666,68.2466667175293,4.017163292566935,6.5,2884.43,86084.0,9999000.0,1262.9,40.0,83.91,290090.0,69.29,3.7582,6.5,2506.96,85674.0,5664200.0,1321.3,270.0,57.24,319370.0,68.69,3.8901,6.5,-13.086467690323556,-0.4762789833186232,4.6242833,3.5096645,0.0,3
2018-10-10,2785.68,83679.0,0.0,1267.7,60.0,83.09,319090.0,70.39,3.7504,6.5,2889.7186666666666,78225.93333333333,3655946.6666666665,1278.7866658528646,68.66666666666667,78.24466654459636,244298.0,68.2803332010905,4.017753299077352,6.5,2880.34,86088.0,6461000.0,1265.8,10.0,85.0,351400.0,70.09,3.7385,6.5,2467.42,85269.0,6100500.0,1333.1,10.0,54.35,299450.0,69.12,3.8437,6.5,-14.335807578272009,-0.9513521048229667,5.316794,2.8139591,0.0,3
2018-10-15,2750.79,83360.0,4782900.0,1305.4,140.0,80.78,284650.0,70.56,3.7326,6.5,2887.2929999999997,78337.0,3527240.0,1277.9033325195312,46.666666666666664,78.52599970499675,247301.33333333334,68.31499989827473,4.01905996799469,6.5,2785.68,83679.0,0.0,1267.7,60.0,83.09,319090.0,70.39,3.7504,6.5,2416.62,85697.0,6076200.0,1323.1,60.0,53.82,226340.0,68.99,3.8665,6.5,-13.248470750409236,2.4115966969012526,4.370117,3.0956626,0.0,3
2018-10-16,2809.92,85718.0,4811300.0,1305.8,50.0,81.41,329330.0,70.58,3.7073,6.5,2883.7293333333337,78477.26666666666,3558876.6666666665,1278.1899983723958,44.333333333333336,78.80933303833008,247806.0,68.37333323160807,4.018436630566915,6.5,2750.79,83360.0,4782900.0,1305.4,140.0,80.78,284650.0,70.56,3.7326,6.5,2488.83,85460.0,3820900.0,1346.5,30.0,52.16,102590.0,69.0,3.9324,6.5,-9.523082459947874,2.5191938579654405,3.1484604,5.352843,0.0,2
2018-10-17,2809.21,85764.0,4858600.0,1301.9,10.0,80.05,336600.0,71.4,3.7002,6.5,2882.274,78708.93333333333,3595340.0,1278.523331705729,44.666666666666664,79.12066650390625,252215.0,68.4279998779297,4.015266625086467,6.5,2809.92,85718.0,4811300.0,1305.8,50.0,81.41,329330.0,70.58,3.7073,6.5,2485.74,87887.0,3649100.0,1348.3,80.0,52.2,17110.0,69.2,3.8742,6.5,-11.536983259309885,2.53039034975151,3.2547116,4.501939,0.0,2
2018-10-18,2768.78,83847.0,4085300.0,1305.1,170.0,79.29,359010.0,71.4,3.6957,6.5,2881.4716666666664,79017.26666666666,3757293.3333333335,1278.7666666666667,42.333333333333336,79.36200002034505,255810.33333333334,68.52199986775716,4.0103866259257,6.5,2809.21,85764.0,4858600.0,1301.9,10.0,80.05,336600.0,71.4,3.7002,6.5,2510.03,91012.0,5615400.0,1349.5,100.0,54.91,300950.0,71.06,3.8589,6.5,-10.649969208425137,6.119117578471145,3.6561966,4.2889595,0.0,1
2018-10-19,2767.78,84220.0,3753500.0,1303.8,60.0,79.78,291070.0,71.4,3.7073,6.5,2879.7,79228.96666666666,3761530.0,1279.8,47.666666666666664,79.58466669718425,260432.66666666666,68.61699981689453,4.003636622428894,6.5,2768.78,83847.0,4085300.0,1305.1,170.0,79.29,359010.0,71.4,3.6957,6.5,2447.89,91564.0,6066200.0,1359.8,10.0,55.95,278360.0,72.23,3.7677,6.5,-11.589580970680235,9.203668586830771,4.1912556,1.9482136,0.0,1
2018-10-22,2755.88,85597.0,3873700.0,1299.8,20.0,79.83,269910.0,71.71,3.6897,6.5,2877.2696666666666,79475.66666666667,3777133.3333333335,1281.3266682942708,48.333333333333336,79.86299997965494,262561.6666666667,68.74399998982747,3.9978666226069133,6.5,2767.78,84220.0,3753500.0,1303.8,60.0,79.78,291070.0,71.4,3.7073,6.5,2549.69,91699.0,4565000.0,1355.2,10.0,57.33,296580.0,74.15,3.7056,6.5,-7.8796002572458885,8.880313464735213,3.9423108,-0.045853853,0.0,1
2018-10-23,2740.69,85300.0,4388100.0,1312.0,30.0,76.44,513720.0,71.79,3.7074,6.5,2873.309333333333,79786.83333333333,3800926.6666666665,1281.8200032552083,48.666666666666664,79.9966667175293,263722.3333333333,68.8849998474121,3.984696626663208,6.5,2755.88,85597.0,3873700.0,1299.8,20.0,79.83,269910.0,71.71,3.6897,6.5,2584.96,93613.0,5011400.0,1357.3,100.0,61.44,329050.0,74.06,3.6925,6.5,-6.20201169862259,9.364814187413106,4.4237614,0.075888634,0.0,1
2018-10-24,2656.1,83064.0,4679200.0,1305.5,10.0,76.17,366650.0,72.05,3.7054,6.5,2868.1076666666663,80032.5,3855510.0,1282.6200032552083,44.666666666666664,80.00433349609375,277477.0,69.03066660563151,3.9726732969284058,6.5,2740.69,85300.0,4388100.0,1312.0,30.0,76.44,513720.0,71.79,3.7074,6.5,2596.64,93806.0,4840600.0,1353.0,550.0,61.68,300920.0,73.98,3.6863,6.5,-5.255975684955249,9.971864009378661,3.125,-0.56913495,0.0,1
2018-10-26,2658.69,85720.0,6471500.0,1309.7,50.0,77.62,229750.0,72.41,3.6746,6.5,2860.060333333334,80218.86666666667,3912656.6666666665,1283.2566691080729,40.333333333333336,80.01166687011718,283710.0,69.18733342488606,3.958899966875712,6.5,2656.1,83064.0,4679200.0,1305.5,10.0,76.17,366650.0,72.05,3.7054,6.5,2596.26,93658.0,5330500.0,1355.4,50.0,60.48,292790.0,74.22,3.7135,6.5,-2.2529272241255893,12.754020995858607,3.822291,0.218606,0.0,1
2018-11-01,2740.37,88419.0,5878400.0,1312.2,10.0,72.89,360160.0,72.99,3.6968,6.5,2851.5486666666666,80463.23333333334,4024120.0,1284.1366658528646,41.0,80.02766698201498,287020.3333333333,69.35833358764648,3.9435633023579917,6.5,2658.69,85720.0,6471500.0,1309.7,50.0,77.62,229750.0,72.41,3.6746,6.5,2582.61,94474.0,4486900.0,1357.2,400.0,58.99,263280.0,74.21,3.7255,6.5,-2.8615596402739696,10.21231917872143,3.6267877,1.3851881,0.0,1
2018-11-05,2738.31,89598.0,4620800.0,1306.4,50.0,73.17,231140.0,73.9,3.7042,6.5,2846.19,80863.73333333334,4101840.0,1285.339998372396,41.0,79.86500040690105,296018.3333333333,69.55100021362304,3.927436629931132,6.5,2740.37,88419.0,5878400.0,1312.2,10.0,72.89,360160.0,72.99,3.6968,6.5,2610.3,94056.0,4836400.0,1353.7,10.0,60.64,234360.0,74.31,3.7043,6.5,-4.746439349430909,6.375326570081086,3.1626225,0.20288229,0.0,1
2018-11-06,2755.45,88669.0,0.0,1300.4,10.0,72.13,290880.0,74.18,3.7486,6.5,2840.749666666667,81294.4,4117680.0,1286.2966674804688,41.666666666666664,79.72333374023438,302862.0,69.77566680908203,3.9130866368611654,6.5,2738.31,89598.0,4620800.0,1306.4,50.0,73.17,231140.0,73.9,3.7042,6.5,2635.96,95351.0,4944200.0,1357.9,30.0,61.18,278420.0,74.51,3.7585,6.5,-3.7377068337770325,6.420902252282423,3.942132,1.4659047,0.0,1
2018-11-09,2781.01,85641.0,4814400.0,1282.2,80.0,70.18,292210.0,75.58,3.75,6.5,2836.0406666666668,81759.63333333333,4012270.0,1287.3033365885417,41.0,79.52200037638346,301876.3333333333,70.02700017293294,3.8992199738820394,6.5,2755.45,88669.0,0.0,1300.4,10.0,72.13,290880.0,74.18,3.7486,6.5,2632.9,95103.0,4256000.0,1348.4,150.0,61.5,283220.0,74.55,3.7609,6.5,-4.44754940209402,7.256200024811377,3.6911726,0.32812357,0.0,1
2018-11-12,2726.22,85525.0,3534000.0,1276.8,30.0,70.12,319230.0,75.27,3.7472,6.5,2832.454333333333,82111.26666666666,4078403.3333333335,1287.6233357747396,43.333333333333336,79.28566716512044,302379.3333333333,70.30566685994467,3.8855433146158855,6.5,2781.01,85641.0,4814400.0,1282.2,80.0,70.18,292210.0,75.58,3.75,6.5,2638.7,96558.0,0.0,1349.3,20.0,61.14,308460.0,74.58,3.7988,6.5,-5.117205619541121,12.747399026167372,5.2332044,1.3013363,0.0,1
2018-11-13,2722.18,84914.0,4410700.0,1274.7,10.0,65.47,445040.0,74.98,3.7786,6.5,2827.424,82414.23333333334,4092696.6666666665,1287.7966715494792,44.0,79.04400049845377,304869.3333333333,70.54233347574869,3.8737799803415935,6.5,2726.22,85525.0,3534000.0,1276.8,30.0,70.12,319230.0,75.27,3.7472,6.5,2642.33,97677.0,5019400.0,1344.9,50.0,61.09,274480.0,74.61,3.7809,6.5,-3.077154448283703,14.20871090324467,5.33365,0.8993387,0.0,1
2018-11-14,2701.58,85973.0,5591600.0,1283.2,330.0,66.12,379720.0,74.81,3.7918,6.5,2821.9003333333335,82756.13333333333,4239720.0,1287.8066691080728,43.666666666666664,78.59100062052408,310360.3333333333,70.78233362833659,3.860949985186259,6.5,2722.18,84914.0,4410700.0,1274.7,10.0,65.47,445040.0,74.98,3.7786,6.5,2640.0,95639.0,5262000.0,1375.6,200.0,61.32,142130.0,75.49,3.7364,6.5,-3.0189039666737583,12.63042607814966,7.915592,-1.1168182,0.0,1
2018-11-19,2690.73,87901.0,3642100.0,1297.5,100.0,66.79,262550.0,75.3,3.7547,6.5,2815.6556666666665,83117.73333333334,4302470.0,1287.7833333333333,54.0,78.1370007832845,312508.6666666667,71.01000010172525,3.8498333215713503,6.5,2701.58,85973.0,5591600.0,1283.2,330.0,66.12,379720.0,74.81,3.7918,6.5,2681.05,96996.0,6164400.0,1375.9,60.0,61.65,90930.0,75.6,3.7145,6.5,-0.7599256731246062,12.821467204820113,7.2241306,-2.03861,0.0,1
2018-11-21,2649.93,87269.0,4140600.0,1300.8,340.0,63.48,334980.0,74.86,3.7866,6.5,2808.5406666666668,83558.2,4321803.333333333,1288.3333333333333,56.666666666666664,77.7573341369629,311322.3333333333,71.24300028483073,3.8362199942270916,6.5,2690.73,87901.0,3642100.0,1297.5,100.0,66.79,262550.0,75.3,3.7547,6.5,2704.1,97394.0,5976000.0,1384.0,80.0,61.89,20630.0,76.03,3.6513,6.5,0.4968911782304408,10.799649605806527,6.666672,-2.7538836,0.0,1
2018-11-23,2632.56,86230.0,4148700.0,1296.1,60.0,58.8,279670.0,74.21,3.8075,6.5,2800.578333333333,83907.53333333334,4346570.0,1289.0800008138021,66.66666666666667,77.27166735331217,315568.0,71.45266698201497,3.8234766642252604,6.5,2649.93,87269.0,4140600.0,1300.8,340.0,63.48,334980.0,74.86,3.7866,6.5,2706.53,97861.0,4301600.0,1381.1,10.0,62.75,267220.0,86.93,3.6688,6.5,2.1359054767484453,12.137185025610474,6.173122,-3.110969,0.0,1
2018-11-27,2682.17,87891.0,4971300.0,1286.5,10.0,60.21,271170.0,73.14,3.8919,6.5,2791.52,84171.4,4345960.0,1289.7600016276042,67.66666666666667,76.59733403523764,316251.0,71.64000040690104,3.8125166575113933,6.5,2632.56,86230.0,4148700.0,1296.1,60.0,58.8,279670.0,74.21,3.8075,6.5,2737.7,98311.0,4773700.0,1378.6,40.0,61.98,215360.0,88.16,3.6735,6.5,3.99383109976601,14.010205264988972,6.3652515,-3.5193622,0.0,1
2018-12-03,2790.37,89820.0,5935600.0,1306.4,50.0,61.69,294770.0,65.57,3.8279,6.5,2783.994,84495.46666666666,4385643.333333333,1289.926668294271,67.66666666666667,75.95766728719076,316094.3333333333,71.78900044759115,3.8044299920399984,6.5,2682.17,87891.0,4971300.0,1286.5,10.0,60.21,271170.0,73.14,3.8919,6.5,2707.88,95343.0,5302500.0,1377.8,50.0,62.1,254950.0,92.13,3.7178,6.5,0.9585522170481475,8.47868382428234,7.0967793,-4.4734,0.0,1
2018-12-04,2700.06,88624.0,4879700.0,1313.6,20.0,62.08,277420.0,66.83,3.8307,6.5,2779.3146666666667,84885.6,4478910.0,1290.660001627604,69.0,75.39066734313965,315914.6666666667,71.68566716512045,3.795389986038208,6.5,2790.37,89820.0,5935600.0,1306.4,50.0,61.69,294770.0,65.57,3.8279,6.5,2709.8,94413.0,3767300.0,1371.2,30.0,61.51,280960.0,90.82,3.7385,6.5,-2.8874306991545806,5.113560454241828,4.9601912,-2.3354769,0.0,1
2018-12-10,2637.72,85915.0,4084400.0,1314.8,90.0,59.97,264950.0,66.51,3.9104,6.5,2771.661,85191.6,4486006.666666667,1291.9699991861978,68.33333333333333,74.83333396911621,315243.0,71.6236671447754,3.787339989344279,6.5,2700.06,88624.0,4879700.0,1313.6,20.0,62.08,277420.0,66.83,3.8307,6.5,2753.03,95842.0,5814400.0,1374.6,50.0,63.61,269680.0,88.02,3.7271,6.5,1.9618082561128292,8.144520671601363,4.6437263,-2.7044654,0.0,1
2018-12-12,2651.07,86977.0,5000500.0,1315.8,70.0,60.15,246920.0,66.82,3.8623,6.5,2762.2726666666663,85455.96666666666,4622153.333333333,1293.2166666666667,71.0,74.1256674448649,315964.3333333333,71.55133387247722,3.7823933124542237,6.5,2637.72,85915.0,4084400.0,1314.8,90.0,59.97,264950.0,66.51,3.9104,6.5,2745.73,98015.0,5222300.0,1373.2,70.0,64.57,287450.0,88.35,3.775,6.5,4.09482431797159,14.083687365419317,4.441738,-3.462559,0.0,1
2018-12-13,2650.54,87838.0,3658600.0,1313.2,190.0,61.45,252400.0,67.26,3.8784,6.5,2753.4563333333335,85734.2,4665490.0,1294.4700032552084,72.66666666666667,73.4016674041748,316181.6666666667,71.49133377075195,3.7735366503397625,6.5,2651.07,86977.0,5000500.0,1315.8,70.0,60.15,246920.0,66.82,3.8623,6.5,2775.6,97526.0,4586300.0,1381.2,30.0,66.25,294490.0,88.56,3.7149,6.5,4.697348617727926,12.128493739724288,4.970348,-3.816378,0.0,1
2018-12-14,2599.95,87450.0,3553300.0,1307.0,30.0,60.28,206560.0,67.89,3.9084,6.5,2744.3213333333333,86041.33333333333,4682963.333333333,1296.0966674804688,73.0,72.617333984375,313010.6666666667,71.45333379109701,3.7685933192571004,6.5,2650.54,87838.0,3658600.0,1313.2,190.0,61.45,252400.0,67.26,3.8784,6.5,2779.76,97659.0,4830600.0,1403.9,40.0,66.45,246650.0,88.53,3.72,6.5,4.875232971394516,11.180810127735153,6.9067955,-4.084158,0.0,1
2018-12-17,2545.94,86400.0,3849300.0,1317.4,10.0,59.61,246030.0,68.12,3.9115,6.5,2733.4693333333335,86180.56666666667,4547453.333333333,1297.106669108073,71.33333333333333,71.75033391316732,308388.6666666667,71.41366704305013,3.770419987042745,6.5,2599.95,87450.0,3553300.0,1307.0,30.0,60.28,206560.0,67.89,3.9084,6.5,2784.7,96545.0,5906800.0,1406.7,150.0,67.08,276480.0,88.46,3.7094,6.5,7.105905882805441,10.400228702115498,7.6281548,-5.0916014,0.0,1
2018-12-18,2546.16,86610.0,4093500.0,1318.5,30.0,56.26,398560.0,68.49,3.8991,6.5,2722.148333333333,86316.5,4495936.666666667,1298.3466715494792,71.33333333333333,70.93200047810872,306569.0,71.37633387247722,3.771826656659444,6.5,2545.94,86400.0,3849300.0,1317.4,10.0,59.61,246030.0,68.12,3.9115,6.5,2774.88,96932.0,5814100.0,1387.2,30.0,67.07,245860.0,88.03,3.7589,6.5,8.992356457732708,12.189814814814826,5.2983046,-3.9013207,0.0,1
2018-12-19,2506.96,85674.0,5664200.0,1321.3,270.0,57.24,319370.0,68.69,3.8901,6.5,2710.872666666667,86334.03333333334,4299086.666666667,1300.2000040690104,71.0,70.01033363342285,310184.6666666667,71.34966710408528,3.7765233278274537,6.5,2546.16,86610.0,4093500.0,1318.5,30.0,56.26,398560.0,68.49,3.8991,6.5,2792.67,97886.0,4426600.0,1392.5,20.0,67.12,177620.0,88.16,3.7424,6.5,9.681638231690082,13.019281838124929,5.612433,-4.018879,0.0,1
2018-12-20,2467.42,85269.0,6100500.0,1333.1,10.0,54.35,299450.0,69.12,3.8437,6.5,2698.4266666666663,86320.23333333334,4272526.666666667,1302.0500040690104,79.66666666666667,69.0850003560384,309117.0,71.30300064086914,3.781576657295227,6.5,2506.96,85674.0,5664200.0,1321.3,270.0,57.24,319370.0,68.69,3.8901,6.5,2784.49,95584.0,5365700.0,1375.3,10.0,66.03,19670.0,87.33,3.7379,6.5,11.070380061907636,11.56710320517309,4.086888,-3.9124966,0.0,1
2018-12-21,2416.62,85697.0,6076200.0,1323.1,60.0,53.82,226340.0,68.99,3.8665,6.5,2687.818,86373.23333333334,4475876.666666667,1304.2300048828124,78.0,68.12700042724609,308462.3333333333,71.26066741943359,3.7846866528193157,6.5,2467.42,85269.0,6100500.0,1333.1,10.0,54.35,299450.0,69.12,3.8437,6.5,2803.69,94604.0,4054700.0,1358.3,130.0,65.07,297190.0,85.98,3.7826,6.5,13.628405378897801,10.947706669481283,1.8903375,-1.5896142,0.0,5
2018-12-27,2488.83,85460.0,3820900.0,1346.5,30.0,52.16,102590.0,69.0,3.9324,6.5,2676.6789999999996,86451.13333333333,4518986.666666667,1304.8200032552083,75.33333333333333,67.228333791097,306518.6666666667,71.2083340962728,3.7891499837239584,6.5,2416.62,85697.0,6076200.0,1323.1,60.0,53.82,226340.0,68.99,3.8665,6.5,2748.93,94340.0,4104300.0,1344.9,40.0,66.3,276240.0,86.76,3.8481,6.5,13.751024157707882,10.085533916006394,1.6476512,-0.47588348,0.0,5
2018-12-28,2485.74,87887.0,3649100.0,1348.3,80.0,52.2,17110.0,69.2,3.8742,6.5,2665.976,86442.53333333334,4485973.333333333,1306.176668294271,74.66666666666667,66.25333366394042,298960.6666666667,71.15566736857096,3.796653318405151,6.5,2488.83,85460.0,3820900.0,1346.5,30.0,52.16,102590.0,69.0,3.9324,6.5,2791.52,97828.0,3832900.0,1356.6,80.0,66.67,252130.0,85.31,3.8123,6.5,12.161939545891043,14.472267727591849,0.7500887,-3.0541122,0.0,1
2019-01-02,2510.03,91012.0,5615400.0,1349.5,100.0,54.91,300950.0,71.06,3.8589,6.5,2655.1936666666666,86513.3,4445656.666666667,1307.7233357747396,77.0,65.32500025431315,288311.0,71.08233388264973,3.802453319231669,6.5,2485.74,87887.0,3649100.0,1348.3,80.0,52.2,17110.0,69.2,3.8742,6.5,2810.92,98904.0,4812100.0,1368.1,20.0,67.55,243200.0,85.01,3.8259,6.5,13.081818693829629,12.535414793996846,1.4685154,-1.2467086,0.0,5
2019-01-03,2447.89,91564.0,6066200.0,1359.8,10.0,55.95,278360.0,72.23,3.7677,6.5,2646.5686666666666,86752.13333333333,4496660.0,1309.2033365885416,74.66666666666667,64.51233355204265,286375.6666666667,71.07100041707356,3.8078933238983153,6.5,2510.03,91012.0,5615400.0,1349.5,100.0,54.91,300950.0,71.06,3.8589,6.5,2808.48,98605.0,3584500.0,1352.9,230.0,67.23,235990.0,85.98,3.8321,6.5,11.890296131918742,8.34285588713577,0.25194883,-0.6945014,0.0,5
2019-01-07,2549.69,91699.0,4565000.0,1355.2,10.0,57.33,296580.0,74.15,3.7056,6.5,2635.905666666667,86996.93333333333,4573750.0,1311.0700032552083,73.0,63.71800028483073,285952.0,71.09866714477539,3.8099066575368243,6.5,2447.89,91564.0,6066200.0,1359.8,10.0,55.95,278360.0,72.23,3.7677,6.5,2822.48,99137.0,5136400.0,1360.6,10.0,67.16,254320.0,86.12,3.8338,6.5,15.302566700301078,8.27071774933379,0.058829784,1.7543912,0.0,5
2019-01-09,2584.96,93613.0,5011400.0,1357.3,100.0,61.44,329050.0,74.06,3.6925,6.5,2629.0326666666665,87200.33333333333,4596793.333333333,1312.9166666666667,72.66666666666667,62.96800028483073,286841.0,71.18000055948893,3.810436662038167,6.5,2549.69,91699.0,4565000.0,1355.2,10.0,57.33,296580.0,74.15,3.7056,6.5,2832.94,99994.0,4204100.0,1359.4,10.0,67.54,208530.0,86.28,3.8105,6.5,11.109193666681039,9.045900173393395,0.3099203,2.830851,0.0,5
2019-01-10,2596.64,93806.0,4840600.0,1353.0,550.0,61.68,300920.0,73.98,3.6863,6.5,2623.8416666666667,87477.43333333333,4617570.0,1314.426668294271,75.0,62.468000157674155,280685.3333333333,71.25566711425782,3.809939996401469,6.5,2584.96,93613.0,5011400.0,1357.3,100.0,61.44,329050.0,74.06,3.6925,6.5,2824.23,98041.0,4633200.0,1359.5,20.0,68.5,235490.0,85.41,3.7891,6.5,9.256236073285473,4.7301122707316345,0.16207695,2.6161075,0.0,5
2019-01-11,2596.26,93658.0,5330500.0,1355.4,50.0,60.48,292790.0,74.22,3.7135,6.5,2621.8596666666663,87835.5,4622950.0,1316.0100016276042,93.0,61.98500022888184,278494.3333333333,71.32000045776367,3.809303331375122,6.5,2596.64,93806.0,4840600.0,1353.0,550.0,61.68,300920.0,73.98,3.6863,6.5,2854.88,96729.0,5321200.0,1364.5,120.0,67.86,303230.0,85.65,3.7961,6.5,9.945159898946333,3.1160053727906423,0.84996223,2.9785872,0.0,5
2019-01-14,2582.61,94474.0,4486900.0,1357.2,400.0,58.99,263280.0,74.21,3.7255,6.5,2619.7786666666666,88100.1,4584916.666666667,1317.5333374023437,93.0,61.41366678873698,280595.6666666667,71.3803337097168,3.81060000260671,6.5,2596.26,93658.0,5330500.0,1355.4,50.0,60.48,292790.0,74.22,3.7135,6.5,2800.71,93735.0,6001100.0,1369.3,30.0,67.03,284520.0,85.89,3.8809,6.5,7.8747891197337605,0.08221401268444506,1.0255337,4.5078754,0.0,5
