,SP500_MM_30,BOVESPA_MM_30,OURO_MM_30,PETROLEO_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,VALE_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,VALE_FECHAMENTO_ANTERIOR,RESULTADO
1383,2168.1513333333332,58309.76666666667,1393.0166666666667,47.8723331451416,59.00600001017253,3.2326133410135904,14.25,17.78199996948242,2177.18,58994.0,1399.2,47.65,56.9,3.2009,14.25,17.55,6
1384,2167.791333333333,58369.0,1392.3633341471354,47.9336664835612,58.89300003051758,3.235746669769287,14.25,17.767333285013834,2164.69,58697.0,1396.0,45.89,56.86,3.2236,14.25,17.65,6
1385,2166.4683333333332,58360.8,1391.85,47.977333068847656,58.79699999491374,3.239200003941854,14.25,17.734999974568684,2146.1,58054.0,1398.6,47.35,56.85,3.2394,14.25,17.44,6
1386,2165.664333333333,58363.6,1391.1033325195312,47.943999735514325,58.69533322652181,3.2417200009028115,14.25,17.72300001780192,2159.93,58382.0,1384.4,45.97,56.78,3.2352,14.25,17.6,6
1387,2165.038333333333,58370.6,1389.9733317057292,47.95533307393392,58.59799995422363,3.2444000005722047,14.25,17.715000025431316,2171.37,59356.0,1376.7,48.69,56.74,3.247,14.25,18.19,6
1388,2164.137666666667,58353.8,1388.643330891927,47.95566647847493,58.47333323160807,3.2460199991861978,14.25,17.68200003306071,2151.13,58351.0,1379.1,49.24,56.71,3.2229,14.25,17.99,6
1389,2163.672666666667,58321.9,1387.3033325195313,47.9293332417806,58.35599988301595,3.2467333316802978,14.25,17.638333320617676,2168.27,58367.0,1370.4,49.06,56.63,3.2456,14.25,17.81,6
1390,2162.812,58331.73333333333,1385.5300008138022,47.9293332417806,58.1803332010905,3.247143332163493,14.25,17.61099999745687,2161.2,59461.0,1365.9,50.89,55.11,3.2332,14.25,18.1,6
1391,2161.6993333333335,58339.73333333333,1382.6666666666667,47.92899983723958,57.99899991353353,3.2469300031661987,14.25,17.563333320617676,2150.49,59339.0,1322.1,50.87,55.15,3.2197,14.25,17.65,6
1392,2160.9356666666667,58422.166666666664,1379.8700032552083,48.018999862670896,57.818999989827475,3.247583341598511,14.25,17.546000035603843,2159.73,60254.0,1321.3,51.86,55.27,3.2353,14.25,17.86,6
1393,2160.0646666666667,58509.63333333333,1376.4600016276042,48.103999837239584,57.63233337402344,3.2484400113423666,14.25,17.51433334350586,2160.77,60644.0,1305.5,52.51,55.18,3.2304,14.25,17.8,6
1394,2159.3413333333333,58622.666666666664,1373.5966674804688,48.19999987284343,57.43866678873698,3.247646681467692,14.25,17.509333356221518,2153.74,61109.0,1304.5,51.93,54.97,3.2128,14.25,18.0,6
1395,2159.0476666666664,58754.2,1371.2600016276042,48.315666580200194,57.268666712443036,3.247000010808309,14.25,17.538333320617674,2163.66,61668.0,1313.9,53.14,55.67,3.2119,14.25,19.05,6
1396,2157.9706666666666,58864.4,1368.8033365885417,48.39866663614909,57.10500005086263,3.2469433466593425,14.25,17.568000030517577,2136.73,61022.0,1309.5,52.41,55.78,3.213,14.25,18.6,6
1397,2156.376333333333,58948.03333333333,1366.4000040690105,48.49099998474121,56.945333353678386,3.2451900164286296,14.25,17.556333351135255,2132.55,61119.0,1312.3,52.03,55.79,3.2081,14.25,17.75,6
1398,2154.9383333333335,59054.433333333334,1364.263338216146,48.6103333791097,56.8,3.2429866870244344,14.25,17.568666712443033,2132.98,61767.0,1310.4,51.95,56.14,3.1858,14.25,18.02,6
1399,2153.4566666666665,59214.26666666667,1362.3933390299478,48.759666697184244,56.663333384195965,3.2415200153986614,14.25,17.612000020345054,2126.5,62696.0,1311.8,51.52,56.33,3.1957,14.25,18.24,6
1400,2152.4146666666666,59399.13333333333,1360.5933390299479,48.96733334859212,56.611000061035156,3.2395266850789386,14.25,17.656333351135252,2139.6,63782.0,1318.6,51.68,56.38,3.1868,14.25,18.77,6
1401,2151.225,59528.8,1358.5900024414063,49.16199989318848,56.558000055948895,3.2374233484268187,14.241666666666667,17.66900005340576,2144.29,63506.0,1325.2,52.67,56.46,3.1794,14.0,18.62,6
1402,2149.720333333333,59652.433333333334,1355.6700032552083,49.299333318074545,56.49900016784668,3.2346000115076703,14.233333333333333,17.696666717529297,2141.34,63838.0,1323.5,51.38,56.58,3.1599,14.0,19.1,6
1403,2148.382333333333,59781.63333333333,1353.0966715494792,49.35899988810221,56.46333351135254,3.233463342984517,14.225,17.76733334859212,2141.16,64108.0,1323.0,51.78,56.6,3.1587,14.0,19.91,6
1404,2149.166333333333,59983.63333333333,1350.566670735677,49.473999913533525,56.425666936238606,3.229040010770162,14.216666666666667,17.881999969482422,2151.33,64060.0,1317.2,51.46,56.74,3.1305,14.0,20.3,6
1405,2148.6369999999997,60159.63333333333,1348.8066691080728,49.55633328755697,56.40800018310547,3.223503343264262,14.208333333333334,18.01066665649414,2143.16,63866.0,1331.6,50.79,56.96,3.1187,14.0,21.35,6
1406,2149.0506666666665,60393.13333333333,1346.9333333333334,49.65233332316081,56.4016668955485,3.2176600058873492,14.2,18.193999989827475,2139.43,63826.0,1324.6,49.98,57.24,3.1213,14.0,21.77,6
1407,2149.2929999999997,60632.833333333336,1345.1566650390625,49.80633341471354,56.40900026957194,3.211550005276998,14.191666666666666,18.37266667683919,2133.04,64250.0,1330.0,50.47,57.47,3.1423,14.0,22.0,6
1408,2148.598,60846.13333333333,1343.8966634114583,49.9103333791097,56.42800025939941,3.2065133412679034,14.183333333333334,18.556000010172525,2126.41,64308.0,1337.1,49.71,57.72,3.1809,14.0,22.14,6
1409,2148.164333333333,61107.63333333333,1342.783329264323,49.99466667175293,56.61933364868164,3.202536678314209,14.175,18.745000012715657,2126.15,64925.0,1333.7,48.3,62.77,3.1805,14.0,22.08,6
1410,2147.2509999999997,61306.833333333336,1341.9033284505208,50.067666625976564,56.8406670888265,3.200593344370524,14.166666666666666,18.932999992370604,2111.72,63326.0,1348.0,48.14,63.56,3.2047,14.0,22.3,6
1411,2145.547666666667,61440.63333333333,1341.5399983723958,50.08333320617676,57.06700045267741,3.1998266776402793,14.158333333333333,19.108333269755047,2088.66,61750.0,1363.8,46.35,63.79,3.2304,14.0,21.96,6
1412,2142.9496666666664,61547.433333333334,1340.7866617838542,50.04166653951009,57.29333368937174,3.19996333916982,14.15,19.240333302815756,2085.18,61598.0,1365.7,45.58,63.67,3.2443,14.0,21.61,6
1413,2141.4276666666665,61716.03333333333,1338.8266642252604,49.99166653951009,57.593667093912764,3.199993340174357,14.141666666666667,19.426333300272624,2131.52,64052.0,1340.4,46.15,65.91,3.2018,14.0,23.13,6
1414,2140.59,61898.066666666666,1336.8333292643229,49.99666659037272,57.89800033569336,3.1992666800816854,14.133333333333333,19.636999956766765,2139.56,64158.0,1336.2,46.04,65.99,3.2018,14.0,23.97,5
1415,2141.162,62071.53333333333,1334.736661783854,49.963666661580405,58.28100026448568,3.198793347676595,14.125,19.888999938964844,2163.26,63258.0,1335.7,46.36,68.34,3.2252,14.0,25.0,0
1416,2141.4136666666664,62165.5,1332.8099934895833,49.95933329264323,58.713000233968096,3.2012800137201944,14.116666666666667,20.197999954223633,2167.48,61201.0,1326.6,45.84,69.74,3.3098,14.0,26.87,0
1417,2141.183,62159.76666666667,1329.67666015625,49.82800000508626,59.26666679382324,3.207616678873698,14.108333333333333,20.45766658782959,2164.45,59184.0,1282.7,44.75,73.35,3.4371,14.0,25.98,0
1418,2141.6186666666667,62203.3,1326.6033284505208,49.667666625976565,59.78400026957194,3.2149866819381714,14.1,20.73999989827474,2164.2,59657.0,1286.9,44.43,72.23,3.444,14.0,26.46,0
1419,2141.9076666666665,62283.03333333333,1323.933329264323,49.586666615804035,60.243333689371745,3.220723350842794,14.091666666666667,20.98466657002767,2176.94,60759.0,1290.3,46.63,70.41,3.4177,14.0,25.15,0
1420,2142.7716666666665,62293.333333333336,1321.1966634114583,49.44000002543132,60.750667063395184,3.2264366785685223,14.083333333333334,21.205999883015952,2187.12,59770.0,1283.8,46.49,70.33,3.4046,14.0,24.74,6
1421,2143.8186666666666,62314.1,1319.6733317057292,49.30633341471354,61.252333577473955,3.2321500062942503,14.075,21.43666655222575,2181.9,59962.0,1276.4,46.86,70.2,3.3911,14.0,24.57,6
1422,2145.1003333333333,62341.3,1318.1899983723958,49.20766677856445,61.74333356221517,3.2360100030899046,14.066666666666666,21.69733320871989,2198.18,61070.0,1276.8,48.9,70.0,3.3511,14.0,25.68,0
1423,2146.506,62384.96666666667,1317.273331705729,49.09466679890951,62.26666679382324,3.2398966630299886,14.058333333333334,22.024333254496256,2202.94,61954.0,1278.0,49.12,70.88,3.347,14.0,27.61,0
1424,2148.2053333333333,62414.2,1315.6866658528645,48.99533348083496,62.80833346048991,3.2458733320236206,14.05,22.357999928792317,2204.72,61986.0,1256.9,48.95,71.22,3.3921,14.0,28.01,0
1425,2149.8616666666667,62410.566666666666,1313.4066650390625,48.798666890462236,63.34633344014485,3.253053331375122,14.041666666666666,22.68066660563151,2213.35,61559.0,1245.5,47.24,71.81,3.4273,14.0,28.73,0
1426,2152.028,62471.666666666664,1311.7099975585938,48.65966695149739,63.89200019836426,3.2592533270517987,14.033333333333333,23.088333257039388,2201.72,62855.0,1258.6,48.24,72.15,3.399,14.0,30.83,0
1427,2154.4316666666664,62467.26666666667,1309.8166625976562,48.47133369445801,64.44100023905436,3.2658299922943117,14.025,23.463666598002117,2204.66,60987.0,1255.5,46.38,72.26,3.4054,14.0,29.01,1
1428,2156.6259999999997,62471.9,1307.4166625976563,48.422000376383465,64.97800025939941,3.2728399912516277,14.008333333333333,23.792999903361004,2198.81,61906.0,1238.4,50.47,72.25,3.3961,13.75,27.9,6
1429,2158.7786666666666,62365.6,1304.8133260091147,48.50266698201497,65.61833356221517,3.2808366616566977,13.991666666666667,24.128333218892415,2191.08,59507.0,1233.7,53.94,75.54,3.4356,13.75,28.3,6
1430,2160.5236666666665,62250.066666666666,1302.2733276367187,48.595333607991535,66.22466684977213,3.290089996655782,13.975,24.485666529337564,2191.95,60316.0,1242.4,54.46,74.57,3.4644,13.75,29.49,6
1431,2162.5376666666666,62127.6,1299.4899943033854,48.67100028991699,66.88266677856446,3.299416661262512,13.966666666666667,24.851666514078776,2204.71,59832.0,1241.7,54.94,76.2,3.4592,13.75,29.6,6
1432,2164.9006666666664,62035.933333333334,1296.5399943033854,48.75600026448568,67.55400009155274,3.308579993247986,13.958333333333334,25.214999834696453,2212.23,61088.0,1235.0,53.93,76.72,3.4348,13.75,30.0,6
1433,2168.240333333333,61946.13333333333,1294.12666015625,48.79666697184245,68.30733337402344,3.316253328323364,13.95,25.585666529337566,2241.35,61414.0,1250.6,53.0,79.2,3.3889,13.75,31.03,6
1434,2171.4023333333334,61833.36666666667,1291.7666625976562,48.87766698201497,69.06400006612142,3.325243322054545,13.941666666666666,25.9133331934611,2246.19,60677.0,1246.4,53.89,79.44,3.4002,13.75,30.13,6
1435,2175.2813333333334,61721.2,1288.5799967447917,48.99566701253255,69.79500007629395,3.334126655260722,13.933333333333334,26.188666534423827,2259.53,60501.0,1236.0,54.33,78.89,3.3852,13.75,29.61,6
1436,2179.199,61566.3,1285.769999186198,49.18600031534831,70.56200002034505,3.3423866589864093,13.925,26.44599984486898,2256.96,59179.0,1240.3,55.69,80.25,3.3691,13.75,29.49,1
1437,2183.8216666666667,61400.666666666664,1282.5566650390624,49.361000315348306,71.32866668701172,3.3487566630045573,13.916666666666666,26.656999842325845,2271.72,59281.0,1233.6,55.72,80.47,3.3334,13.75,28.33,6
1438,2188.0506666666665,61197.46666666667,1279.2633341471353,49.500667063395184,72.05733337402344,3.3530499935150146,13.908333333333333,26.848333168029786,2253.28,58212.0,1238.3,53.9,79.58,3.3097,13.75,27.88,6
1439,2192.58,60979.833333333336,1275.2433349609375,49.69133377075195,72.62966677347819,3.3597799936930337,13.9,27.053333155314128,2262.03,58396.0,1213.1,54.02,79.94,3.3824,13.75,28.23,1
1440,2197.4583333333335,60815.26666666667,1271.0066691080729,49.92700042724609,73.1740000406901,3.365309993426005,13.891666666666667,27.23499984741211,2258.07,58389.0,1220.9,55.21,79.89,3.3706,13.75,27.75,1
1441,2203.254,60660.63333333333,1266.410001627604,50.212667083740236,73.70166676839193,3.3702033201853436,13.883333333333333,27.371333185831705,2262.53,57111.0,1225.9,54.92,79.62,3.3772,13.75,26.05,6
1442,2209.44,60526.8,1261.4533365885416,50.538333638509116,74.24500020345052,3.3739933252334593,13.875,27.53699982961019,2270.76,57583.0,1217.0,55.35,79.97,3.358,13.75,26.58,6
1443,2213.8953333333334,60313.3,1257.3233357747397,50.81533355712891,74.71466674804688,3.3782366514205933,13.866666666666667,27.648666508992513,2265.18,57647.0,1216.5,54.46,80.0,3.3291,13.75,26.48,6
1444,2217.942,60083.2,1253.243339029948,51.11566683451335,75.17500025431315,3.382496651013692,13.858333333333333,27.69566650390625,2260.96,57255.0,1213.8,55.05,79.8,3.3296,13.75,25.38,6
1445,2221.293,59905.833333333336,1249.280008951823,51.409000142415366,75.55533370971679,3.3839566548665365,13.85,27.701999855041503,2263.79,57937.0,1216.8,55.16,79.75,3.269,13.75,25.19,6
1446,2224.6730000000002,59822.36666666667,1245.7900105794272,51.750666809082034,75.88800048828125,3.3828633228937783,13.841666666666667,27.668333180745442,2268.88,58697.0,1221.9,56.09,79.72,3.277,13.75,25.86,6
1447,2227.522,59842.3,1243.8333455403647,52.133000183105466,76.10133387247721,3.377519989013672,13.833333333333334,27.69166653951009,2249.92,59782.0,1224.0,56.22,79.75,3.2768,13.75,26.68,6
1448,2230.3573333333334,59861.3,1242.310009765625,52.52333348592122,76.3523338317871,3.371336658795675,13.825,27.665666580200195,2249.26,60227.0,1241.2,56.14,79.76,3.2585,13.75,25.68,6
1449,2233.0536666666667,59896.46666666667,1240.7900065104166,52.818000157674156,76.48433380126953,3.366166655222575,13.816666666666666,27.699666595458986,2257.83,61814.0,1244.7,55.47,74.37,3.2626,13.75,26.17,6
1450,2235.8413333333333,59957.1,1239.566670735677,53.150333404541016,76.62866719563802,3.3604366620381674,13.808333333333334,27.731666628519694,2270.75,61589.0,1247.1,56.46,74.66,3.2327,13.75,25.7,6
1451,2238.7446666666665,60027.4,1239.0900024414063,53.484666697184245,76.83733393351237,3.3544766664505006,13.8,27.80199998219808,2269.0,62071.0,1262.1,56.89,76.46,3.2123,13.75,26.68,6
1452,2241.3713333333335,60047.23333333333,1238.3866658528646,53.757999928792316,77.02833404541016,3.3496100028355915,13.791666666666666,27.811666615804036,2276.98,61665.0,1255.7,57.1,75.73,3.2051,13.75,25.97,6
1453,2243.57,60038.76666666667,1238.0399983723958,53.95199991861979,77.23533401489257,3.3450133403142295,13.783333333333333,27.774666595458985,2268.9,61700.0,1267.6,54.94,77.09,3.2091,13.75,26.5,6
1454,2245.7093333333332,60043.63333333333,1238.4266642252603,54.10833320617676,77.47033386230468,3.3383166710535686,13.775,27.792333285013836,2268.9,62132.0,1268.5,53.64,78.27,3.1912,13.75,28.54,1
1455,2247.775,60073.2,1239.5766642252604,54.37033309936523,77.69833399454753,3.331233334541321,13.741666666666667,27.80566660563151,2275.32,62446.0,1280.0,55.1,78.65,3.2148,13.0,29.13,1
1456,2250.065666666667,60109.833333333336,1240.4,54.62933298746745,77.92100067138672,3.3234500010808308,13.708333333333334,27.780333264668783,2270.44,63954.0,1283.3,56.01,78.83,3.1655,13.0,30.07,0
1457,2252.398333333333,60198.666666666664,1241.2600016276042,54.93166631062825,78.13533401489258,3.3166966676712035,13.675,27.846333249409994,2274.64,63652.0,1281.3,55.45,78.69,3.2028,13.0,30.99,0
1458,2254.701,60280.26666666667,1243.226668294271,55.09833297729492,78.3880007425944,3.310473330815633,13.65,27.935333251953125,2267.89,64354.0,1297.4,55.47,79.83,3.2094,13.0,30.57,0
1459,2257.3946666666666,60435.03333333333,1245.2933349609375,55.097666295369464,78.52533416748047,3.303303329149882,13.625,28.06233329772949,2271.89,64150.0,1295.7,53.92,79.66,3.2205,13.0,32.11,0
1460,2259.786,60556.2,1246.730000813802,55.08766632080078,78.69433415730795,3.2948466618855794,13.6,28.128333282470702,2263.69,63951.0,1285.5,54.16,79.64,3.2107,13.0,31.47,0
1461,2262.006,60712.5,1248.3133341471355,55.10599975585937,78.80466766357422,3.285913332303365,13.575,28.211666552225747,2271.31,64521.0,1289.2,55.49,79.51,3.1912,13.0,32.1,0
1462,2263.7716666666665,60867.86666666667,1250.4433349609376,55.1493330637614,78.90366770426432,3.276763335863749,13.55,28.321999931335448,2265.2,65749.0,1298.9,55.23,79.69,3.1603,13.0,33.31,0
1463,2265.0623333333333,61015.4,1251.8933349609374,55.23066635131836,78.93200124104818,3.269276666641235,13.525,28.42533327738444,2280.07,65840.0,1294.1,55.44,80.05,3.1643,13.0,34.13,0
1464,2266.7453333333333,61199.2,1252.7766682942708,55.30899976094564,78.95800120035807,3.261930004755656,13.5,28.540999921162925,2296.68,66191.0,1272.9,56.24,80.22,3.1798,13.0,33.6,0
1465,2267.9173333333333,61383.63333333333,1253.9666666666667,55.34866638183594,79.00500132242838,3.254390001296997,13.475,28.677333259582518,2294.69,66034.0,1271.7,55.52,80.3,3.159,13.0,33.7,0
1466,2268.7153333333335,61554.4,1255.1699991861979,55.333333079020186,79.00666809082031,3.246453332901001,13.45,28.769333267211913,2280.9,64302.0,1276.4,55.23,80.3,3.131,13.0,32.25,0
1467,2268.953666666667,61734.066666666666,1257.110001627604,55.33266639709473,79.0043347676595,3.2395533323287964,13.425,28.897666613260906,2278.87,64671.0,1291.8,55.7,80.4,3.1264,13.0,32.18,0
1468,2269.8293333333336,61954.86666666667,1258.8166666666666,55.42933298746745,79.12233479817708,3.2341399987538657,13.4,29.0646666208903,2279.55,64836.0,1289.5,56.8,83.12,3.1473,13.0,32.89,0
1469,2270.4566666666665,62160.933333333334,1261.7333333333333,55.513999684651694,79.25166803995768,3.2253599961598716,13.375,29.212333297729494,2280.85,64578.0,1300.6,56.56,83.82,3.119,13.0,32.66,0
1470,2271.768333333333,62379.76666666667,1264.4433308919272,55.56733309427897,79.26033477783203,3.217123333613078,13.35,29.307666651407878,2297.42,64954.0,1302.2,56.81,80.15,3.1235,13.0,30.61,0
1471,2272.769333333333,62609.166666666664,1267.3566650390626,55.5939998626709,79.24466807047526,3.20846000512441,13.325,29.436666679382324,2292.56,63993.0,1313.3,55.72,79.15,3.1173,13.0,29.92,0
1472,2273.5133333333333,62829.7,1270.6699991861979,55.58399988810221,79.27966791788737,3.2008533398310344,13.3,29.55866667429606,2293.08,64199.0,1316.4,55.05,81.02,3.1298,13.0,30.24,0
1473,2274.4963333333335,63069.3,1274.0633341471355,55.60599988301595,79.3423344930013,3.194043342272441,13.275,29.695666694641112,2294.67,64835.0,1318.3,55.12,81.88,3.1248,13.0,30.59,0
1474,2276.06,63326.3,1277.45,55.62533327738444,79.41300099690756,3.1869866689046225,13.25,29.88566672007243,2307.87,64965.0,1315.4,55.63,81.92,3.1179,13.0,31.08,0
1475,2277.8036666666667,63599.23333333333,1280.7066650390625,55.67666664123535,79.55833435058594,3.181850004196167,13.225,30.13933334350586,2316.1,66125.0,1314.5,56.7,84.11,3.1149,13.0,32.8,0
1476,2279.782666666667,63874.933333333334,1283.4733317057292,55.659999974568684,79.76533432006836,3.176513338088989,13.2,30.47100003560384,2328.25,66968.0,1304.9,55.59,85.93,3.1169,13.0,35.81,0
1477,2282.7046666666665,64105.96666666667,1286.1699991861979,55.65166664123535,79.97066777547201,3.170613344510396,13.175,30.72833340962728,2337.58,66713.0,1304.9,55.97,85.91,3.0998,13.0,34.4,0
1478,2286.037666666666,64364.26666666667,1288.6033325195312,55.6386666615804,80.1740010579427,3.164573343594869,13.15,30.99966672261556,2349.25,67976.0,1314.2,55.75,85.86,3.0773,13.0,33.82,0
1479,2289.0173333333328,64564.26666666667,1291.2033325195312,55.64466667175293,80.55233434041341,3.1575000127156576,13.125,31.25300006866455,2347.22,67814.0,1322.7,55.65,85.72,3.0504,13.0,33.77,0
1480,2291.6976666666665,64769.566666666666,1293.6133341471354,55.623000081380205,80.94366760253907,3.1528900067011514,13.1,31.532000033060708,2351.16,67748.0,1319.4,55.81,86.4,3.0944,13.0,34.07,0
1481,2294.9103333333333,65002.26666666667,1295.5166666666667,55.61533342997233,81.3043342590332,3.1490266720453897,13.075,31.732666714986166,2365.38,69052.0,1319.2,56.66,87.28,3.0964,13.0,32.7,0
1482,2297.7716666666665,65233.1,1297.436669921875,55.573333485921225,81.69600092569986,3.1449166695276896,13.05,31.931000073750813,2362.82,68590.0,1313.3,55.84,87.48,3.0818,13.0,31.92,0
1483,2300.9353333333333,65425.13333333333,1299.5733357747397,55.628000259399414,82.0400011698405,3.1400533358256024,13.0,32.0650000890096,2363.81,67461.0,1331.7,56.58,87.41,3.0632,12.25,30.52,0
1484,2304.2166666666667,65576.13333333333,1301.9033365885416,55.70633366902669,82.35000127156576,3.1369700034459433,12.95,32.11733341217041,2367.34,66662.0,1338.4,55.99,87.57,3.0987,12.25,30.11,0
1485,2308.238,65727.56666666667,1303.606669108073,55.74833374023437,82.64900131225586,3.133043336868286,12.925,32.16366678873698,2395.96,66989.0,1331.1,56.36,87.62,3.097,12.25,30.52,0
1486,2311.9539999999997,65790.93333333333,1304.6266682942708,55.71733385721843,82.97333450317383,3.1313000043233234,12.9,32.126333491007486,2381.92,65855.0,1313.9,55.08,88.56,3.1132,12.25,28.95,0
1487,2315.57,65895.4,1305.5433349609375,55.73233388264974,83.26933441162109,3.1290666659673056,12.875,32.06933352152507,2383.12,66786.0,1308.8,55.9,87.57,3.1358,12.25,29.28,0
1488,2319.150666666667,65961.63333333333,1305.8733357747396,55.75033378601074,83.49933446248373,3.1257700045903523,12.85,32.00433355967204,2375.31,66341.0,1307.3,56.01,86.73,3.1105,12.25,28.62,0
1489,2322.3673333333336,66014.7,1305.9400024414062,55.81700045267741,83.74033432006836,3.122350001335144,12.825,31.8823335647583,2368.39,65742.0,1297.7,55.92,86.89,3.1179,12.25,28.45,0
1490,2325.677,66040.26666666666,1306.1533365885416,55.78200047810872,83.97066777547201,3.1202299992243447,12.8,31.757000223795572,2362.98,64718.0,1291.9,53.11,86.55,3.1471,12.25,27.71,0
1491,2328.7956666666664,66042.4,1306.036669921875,55.672000376383465,84.1986676534017,3.1196199973424275,12.775,31.61266695658366,2364.87,64585.0,1285.7,52.19,86.35,3.1729,12.25,27.77,0
1492,2332.375666666667,66006.6,1305.5400024414062,55.54333368937174,84.4236676534017,3.119666663805644,12.75,31.411666933695475,2372.6,64675.0,1284.0,51.37,86.44,3.1617,12.25,27.28,0
1493,2335.489,65996.4,1305.2900024414062,55.407000350952146,84.67233428955078,3.1193066676457724,12.725,31.22500025431315,2373.47,65534.0,1286.6,51.35,87.51,3.1535,12.25,28.53,0
1494,2337.7813333333334,65946.66666666667,1305.736669921875,55.22966690063477,84.93300094604493,3.118756667772929,12.7,31.061000315348306,2365.45,64699.0,1286.3,50.92,88.04,3.1633,12.25,28.68,0
1495,2340.8003333333336,65953.36666666667,1306.1566731770833,55.10600026448568,85.22400080362955,3.1188666741053264,12.675,30.959666951497397,2385.26,66235.0,1284.3,51.81,89.03,3.1623,12.25,30.66,0
1496,2344.1496666666662,66002.73333333334,1307.3000040690104,54.98966700236003,85.53066736857096,3.118080004056295,12.65,30.88233362833659,2381.38,65783.0,1310.7,51.74,89.5,3.1074,12.25,29.93,0
1497,2347.4623333333334,65987.36666666667,1308.0266682942708,54.858333587646484,85.83300069173177,3.11743000348409,12.625,30.76966692606608,2378.25,64210.0,1313.6,51.76,89.47,3.1069,12.25,28.8,0
1498,2350.593,65988.96666666666,1308.95,54.68566691080729,86.04300053914388,3.115493337313334,12.6,30.643333625793456,2373.47,64884.0,1317.2,51.62,89.42,3.0892,12.25,29.1,0
1499,2352.6986666666667,65935.7,1309.8966674804688,54.49900016784668,86.21533381144205,3.114056674639384,12.575,30.445333607991536,2344.02,62980.0,1329.0,50.96,88.99,3.0759,12.25,26.72,0
1500,2354.3996666666667,65887.93333333333,1310.8733357747396,54.29333343505859,86.49666697184244,3.1130500078201293,12.55,30.326666895548502,2348.45,63521.0,1331.5,50.64,88.59,3.0933,12.25,27.05,0
1501,2356.1796666666664,65872.53333333334,1311.380000813802,54.12133344014486,86.8086669921875,3.113280010223389,12.525,30.226333554585775,2345.96,63531.0,1328.5,50.56,88.51,3.1242,12.25,26.91,1
1502,2357.876333333333,65861.03333333334,1311.8466674804688,53.97966677347819,87.053000386556,3.113206672668457,12.5,30.10766690572103,2343.98,63854.0,1330.4,50.8,88.35,3.1276,12.25,26.68,1
1503,2359.440333333333,65843.46666666666,1312.4833333333333,53.83400014241536,87.25400060017904,3.1132133404413858,12.475,29.98933359781901,2341.59,64308.0,1337.4,50.75,87.91,3.125,12.25,27.04,1
1504,2361.1303333333335,65832.63333333333,1313.2199991861978,53.690666834513344,87.44433390299479,3.1136066754659018,12.45,29.867666943868002,2358.57,64640.0,1337.5,51.33,87.63,3.1297,12.25,27.43,1
1505,2362.631333333333,65812.73333333334,1313.9199991861979,53.54800008138021,87.55533396402994,3.113853335380554,12.425,29.69800027211507,2361.13,65528.0,1335.5,52.42,87.44,3.1223,12.25,27.71,0
1506,2363.9583333333335,65756.0,1314.6466634114583,53.4603333791097,87.59733403523764,3.1140933354695637,12.4,29.427666918436685,2368.06,65266.0,1326.7,52.96,87.19,3.1241,12.25,27.7,0
1507,2364.796333333333,65698.36666666667,1315.4766642252605,53.35566673278809,87.628333791097,3.116359996795654,12.375,29.194666862487793,2362.72,64984.0,1329.8,52.83,86.84,3.1678,12.25,27.41,2
1508,2365.1160000000004,65606.2,1316.093330891927,53.26800003051758,87.38133366902669,3.1176533301671348,12.35,28.97233352661133,2358.84,65211.0,1332.7,53.12,78.45,3.1161,12.25,27.15,2
1509,2365.5473333333334,65538.03333333334,1316.5633341471355,53.218666585286456,87.16933364868164,3.120056660970052,12.325,28.786666870117188,2360.16,65769.0,1336.8,54.17,79.36,3.1225,12.25,28.2,2
1510,2365.6070000000004,65438.933333333334,1316.8333333333333,53.17033322652181,86.93733367919921,3.119966665903727,12.3,28.55433355967204,2352.95,64775.0,1327.5,54.36,79.44,3.0917,12.25,27.1,2
1511,2365.3439999999996,65277.96666666667,1317.2733357747395,53.11133321126302,86.6586669921875,3.1206000010172525,12.275,28.351000213623045,2357.49,64223.0,1332.4,54.89,78.92,3.1154,12.25,26.6,0
1512,2365.1013333333335,65144.73333333333,1318.0566691080728,53.09133326212565,86.3063336690267,3.1221933364868164,12.25,28.181000200907388,2355.54,64593.0,1336.8,55.24,76.91,3.1296,12.25,26.82,0
1513,2364.8796666666667,65051.03333333333,1318.1100056966145,53.071333185831705,85.90200017293294,3.124763337771098,12.25,28.05400015513102,2357.16,64650.0,1333.3,55.98,75.28,3.1403,12.25,26.71,0
1514,2364.427666666666,64974.3,1318.6100056966145,53.07933311462402,85.47933349609374,3.126200000445048,12.25,27.92933349609375,2353.78,64360.0,1353.4,56.23,74.89,3.1418,12.25,26.37,0
1515,2362.726666666667,64871.066666666666,1319.4833414713542,53.062666447957355,85.00633341471354,3.127823336919149,12.25,27.75300013224284,2344.93,63892.0,1357.3,55.86,73.43,3.1457,12.25,25.23,0
1516,2360.9610000000002,64770.1,1321.243339029948,53.08966636657715,84.48833338419597,3.1282600084940593,12.216666666666667,27.629000091552733,2328.95,62826.0,1366.7,55.89,73.02,3.1263,11.25,25.23,0
