DATA_PREGAO,SP500,BOVESPA,OURO,PETROLEO,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,OURO_MM_30,PETROLEO_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,OURO_RESULT_30,PETROLEO_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2011-06-03,1300.16,64341.0,1541.7,115.84,168.3,1.5736,12.0,1335.9586666666664,64347.96666666667,1511.6633382161458,116.65366694132487,171.00333404541016,1.602703332901001,11.975,1312.94,64218.0,1532.0,115.54,166.9,1.5797,12.0,1326.73,59082.0,1600.9,117.06,172.3,1.5683,12.25,2.043594634506518,-8.173637338555507,3.839922,-0.33680797,2.0833373,0
2011-06-06,1286.17,63068.0,1546.5,114.48,171.3,1.5802,12.0,1335.7926666666667,64312.166666666664,1513.3100016276042,116.46133346557617,170.64000091552734,1.6021433353424073,11.983333333333333,1300.16,64341.0,1541.7,115.84,168.3,1.5736,12.0,1325.84,59120.0,1596.7,118.15,172.4,1.5643,12.25,3.084351213292158,-6.259909938479103,3.2460332,-1.0062039,2.0833373,0
2011-06-07,1284.94,63218.0,1543.3,116.78,172.8,1.5756,12.0,1334.911,64209.166666666664,1515.0433349609375,116.23300018310547,170.37000122070313,1.602203333377838,11.991666666666667,1286.17,63068.0,1546.5,114.48,171.3,1.5802,12.0,1343.8,60263.0,1586.8,117.51,172.5,1.5559,12.5,4.580758634644422,-4.67430162295549,2.8186321,-1.2503207,4.1666627,0
2011-06-08,1279.56,63033.0,1538.1,117.85,172.4,1.5812,12.0,1333.3970000000002,64081.166666666664,1516.5433349609375,115.99733352661133,170.1500015258789,1.6023433327674865,12.0,1284.94,63218.0,1543.3,116.78,172.8,1.5756,12.0,1345.02,60270.0,1601.3,118.67,172.6,1.5539,12.5,5.115821063490578,-4.383418209509305,4.1089654,-1.726538,4.1666627,5
2011-06-09,1289.0,63469.0,1542.1,119.57,172.8,1.5869,12.25,1331.5406666666668,63949.86666666667,1517.5266682942708,115.80366668701171,169.91333465576173,1.6026766657829286,12.0,1279.56,63033.0,1538.1,117.85,172.4,1.5812,12.0,1337.43,59971.0,1612.0,117.94,172.7,1.5441,12.5,3.757176105508142,-5.511351998613501,4.5327783,-2.6970804,2.0408154,0
2011-06-10,1270.98,62697.0,1528.6,118.78,172.3,1.593,12.25,1329.599333333333,63827.36666666667,1518.8300008138021,115.65133336385091,169.69000142415365,1.6034199992815654,12.008333333333333,1289.0,63469.0,1542.1,119.57,172.8,1.5869,12.25,1331.94,59340.0,1616.6,118.28,172.8,1.5337,12.5,4.796298918944442,-5.354323173357578,5.7569027,-3.7225425,2.0408154,3
2011-06-13,1271.83,62023.0,1515.0,119.1,170.2,1.588,12.25,1326.7766666666669,63708.46666666667,1519.226668294271,115.43966674804688,169.4633346557617,1.6041966676712036,12.016666666666667,1270.98,62697.0,1528.6,118.78,172.3,1.593,12.25,1304.89,58288.0,1615.0,117.43,173.0,1.5631,12.5,2.5994040083973546,-6.0219595956338745,6.600654,-1.5680134,2.0408154,3
2011-06-14,1287.87,62205.0,1523.8,120.16,170.3,1.5813,12.25,1323.8216666666665,63586.8,1518.7,115.2423334757487,169.16666768391926,1.6043133378028869,12.025,1271.83,62023.0,1515.0,119.1,170.2,1.588,12.25,1300.67,58708.0,1613.4,117.36,173.1,1.5643,12.5,0.9938891347729406,-5.621734587251826,5.880034,-1.0750711,2.0408154,3
2011-06-15,1265.42,61604.0,1525.6,117.1,171.0,1.5952,12.25,1321.3766666666666,63478.2,1517.6033365885417,115.07700017293294,169.1433344523112,1.6045600056648255,12.033333333333333,1287.87,62205.0,1523.8,120.16,170.3,1.5813,12.25,1286.94,58536.0,1619.0,116.81,173.1,1.5543,12.5,1.7006211376459968,-4.980196091162914,6.122184,-2.5639415,2.0408154,3
2011-06-16,1267.64,60881.0,1529.3,114.02,169.0,1.61,12.25,1318.3366666666666,63387.73333333333,1517.1200032552083,114.89866689046224,168.98333435058595,1.604793337980906,12.041666666666666,1265.42,61604.0,1525.6,117.1,171.0,1.5952,12.25,1254.05,57311.0,1641.9,116.46,173.3,1.5648,12.5,-1.0720709349657742,-5.86389842479591,7.3628426,-2.8074503,2.0408154,3
2011-06-17,1271.5,61060.0,1538.6,113.21,166.6,1.5971,12.25,1315.6806666666666,63296.566666666666,1517.6000040690103,114.65966669718425,168.78333435058593,1.6050533374150595,12.05,1267.64,60881.0,1529.3,114.02,169.0,1.61,12.25,1260.34,56017.0,1663.4,113.23,177.9,1.5643,12.5,-0.8777034998033839,-8.259089420242383,8.111275,-2.0537257,2.0408154,3
2011-06-20,1278.36,61168.0,1541.5,111.69,164.3,1.5961,12.25,1313.5606666666667,63218.333333333336,1519.5233357747395,114.73999989827475,168.5866678873698,1.604253339767456,12.058333333333334,1271.5,61060.0,1538.6,113.21,166.6,1.5971,12.25,1200.07,52811.0,1656.2,107.25,177.8,1.5744,12.5,-6.124252949091025,-13.66237248234371,7.4408054,-1.3595641,2.0408154,3
2011-06-21,1295.52,61424.0,1546.0,110.95,164.2,1.5902,12.25,1311.4993333333332,63110.03333333333,1521.2000040690104,114.82533340454101,168.4200012207031,1.6037800073623658,12.066666666666666,1278.36,61168.0,1541.5,111.69,164.3,1.5961,12.25,1199.38,52949.0,1648.8,109.37,175.3,1.5887,12.5,-7.42095837964677,-13.797538421463917,6.6494226,-0.09431839,2.0408154,3
2011-06-22,1287.14,61194.0,1552.9,114.21,165.0,1.5869,12.25,1309.807,63003.433333333334,1522.636669921875,114.66033325195312,168.2933344523112,1.602816673119863,12.075,1295.52,61424.0,1546.0,110.95,164.2,1.5902,12.25,1119.46,48668.0,1710.2,103.74,175.2,1.5991,12.5,-13.027331914166297,-20.46932705820832,10.129428,0.7687926,2.0408154,3
2011-06-24,1268.45,61017.0,1500.5,105.12,165.0,1.598,12.25,1307.4730000000002,62880.666666666664,1523.8466715494792,114.54633331298828,168.0433344523112,1.6021766742070516,12.083333333333334,1287.14,61194.0,1552.9,114.21,165.0,1.5869,12.25,1172.53,51151.0,1740.0,102.57,174.8,1.6326,12.5,-7.561985099925106,-16.16926430339086,15.9613495,2.1651983,2.0408154,3
2011-06-27,1280.1,61217.0,1496.0,105.99,164.1,1.5961,12.25,1305.0186666666666,62788.7,1523.8266723632812,114.29800008138021,167.8733342488607,1.6015433430671693,12.091666666666667,1268.45,61017.0,1500.5,105.12,165.0,1.598,12.25,1120.76,51395.0,1781.3,106.68,176.1,1.6175,12.5,-12.447465041793604,-16.04456278484735,19.070864,1.3407707,2.0408154,3
2011-06-28,1296.67,62303.0,1499.7,108.78,164.3,1.5825,12.25,1302.7336666666665,62695.833333333336,1523.47333984375,114.06499989827473,167.71666768391927,1.6007500092188518,12.1,1280.1,61217.0,1496.0,105.99,164.1,1.5961,12.25,1172.64,53343.0,1748.8,108.02,175.6,1.6298,12.5,-9.565271040434343,-14.381329952008738,16.609991,2.9889345,2.0408154,3
2011-06-29,1307.41,62334.0,1509.9,112.4,164.9,1.5722,12.25,1301.3636666666669,62664.76666666667,1523.6833374023438,113.89666646321615,167.54000091552734,1.5991000096003214,12.108333333333333,1296.67,62303.0,1499.7,108.78,164.3,1.5825,12.25,1178.81,53473.0,1740.2,108.03,175.8,1.6149,12.5,-9.836241117935474,-14.21535598549748,15.252662,2.7159452,2.0408154,3
2011-06-30,1320.64,62404.0,1502.3,112.48,164.0,1.5603,12.25,1300.6283333333333,62648.23333333333,1524.3333374023437,113.88566640218099,167.4200007120768,1.5971433401107789,12.116666666666667,1307.41,62334.0,1509.9,112.4,164.9,1.5722,12.25,1204.49,54652.0,1755.5,109.91,176.2,1.5948,12.5,-8.794978192391579,-12.422280623036986,16.854155,2.2111177,2.0408154,3
2011-07-01,1339.67,63394.0,1482.3,111.77,163.9,1.5591,12.25,1300.350333333333,62605.933333333334,1525.0833374023437,113.96866658528646,167.2933339436849,1.5948800047238667,12.125,1320.64,62404.0,1502.3,112.48,164.0,1.5603,12.25,1192.76,54324.0,1782.4,109.47,176.7,1.591,12.5,-10.966133450775196,-14.307347698520367,20.245564,2.0460486,2.0408154,3
2011-07-05,1337.88,63039.0,1512.3,113.61,170.2,1.5629,12.25,1300.3166666666666,62624.36666666667,1524.6400065104167,113.95099970499675,167.17333374023437,1.5929900050163268,12.133333333333333,1339.67,63394.0,1482.3,111.77,163.9,1.5591,12.25,1193.89,55073.0,1791.2,110.6,176.9,1.5822,12.5,-10.762549705504231,-12.636621773822554,18.442106,1.234889,2.0408154,3
2011-07-06,1339.22,62565.0,1528.7,113.62,170.2,1.5654,12.25,1300.126,62646.76666666667,1525.310009765625,114.02399978637695,167.36000010172526,1.591230003039042,12.141666666666667,1337.88,63039.0,1512.3,113.61,170.2,1.5629,12.25,1140.65,53134.0,1818.9,106.99,177.0,1.6054,12.5,-14.827287525574583,-15.073923119955246,18.98346,2.5552511,2.0408154,3
2011-07-07,1353.22,62207.0,1530.2,118.59,169.7,1.5573,12.25,1300.3243333333335,62645.7,1525.97333984375,114.06499989827473,167.5633331298828,1.5895400047302246,12.15,1339.22,62565.0,1528.7,113.62,170.2,1.5654,12.25,1123.53,52448.0,1848.9,108.62,177.0,1.5952,12.5,-16.973588921239713,-15.687945086565824,20.827353,2.4336934,2.0408154,3
2011-07-08,1343.8,61513.0,1541.2,118.33,168.8,1.5626,12.25,1301.5193333333334,62641.1,1526.4700032552084,114.34799982706706,167.7699996948242,1.587013336022695,12.158333333333333,1353.22,62207.0,1530.2,118.59,169.7,1.5573,12.25,1123.82,52440.0,1888.7,108.36,177.0,1.6001,12.5,-16.369995535049863,-14.749727699835802,22.547363,2.39985,2.0408154,3
2011-07-11,1319.49,60224.0,1548.8,117.24,169.6,1.5788,12.25,1302.4366666666667,62580.3,1527.0700032552083,114.54133326212565,167.88333333333333,1.584940004348755,12.166666666666666,1343.8,61513.0,1541.2,118.33,168.8,1.5626,12.25,1162.35,53787.0,1858.3,109.31,177.1,1.6028,12.5,-11.909146715776552,-10.688429861849091,19.983208,1.5201449,2.0408154,3
2011-07-12,1313.64,59705.0,1561.9,117.75,171.5,1.5765,12.25,1302.404,62474.833333333336,1527.8100056966146,114.61833318074544,167.98666687011718,1.583270001411438,12.175,1319.49,60224.0,1548.8,117.24,169.6,1.5788,12.25,1177.6,53796.0,1754.1,110.15,177.2,1.6031,12.5,-10.355957492159206,-9.89699355162884,12.305522,1.6872764,2.0408154,3
2011-07-13,1317.72,60670.0,1585.2,118.78,172.4,1.5754,12.25,1302.0023333333334,62328.36666666667,1529.1133382161458,114.70833307902018,168.20333353678384,1.5818600018819173,12.183333333333334,1313.64,59705.0,1561.9,117.75,171.5,1.5765,12.25,1159.27,52953.0,1759.8,110.62,177.2,1.6146,12.5,-12.024557569134565,-12.719630789517055,11.01439,2.4882555,2.0408154,3
2011-07-14,1308.87,59679.0,1589.0,118.32,172.2,1.5721,12.25,1301.5563333333334,62207.53333333333,1530.7433349609375,114.83333307902018,168.42666676839193,1.5809400002161662,12.191666666666666,1317.72,60670.0,1585.2,118.78,172.4,1.5754,12.25,1176.8,53351.0,1794.1,111.36,177.3,1.6106,12.5,-10.090383307738737,-10.603394829001822,12.907494,2.4489522,2.0408154,3
2011-07-15,1316.14,59478.0,1589.8,117.26,171.6,1.5735,12.25,1300.3453333333334,62042.833333333336,1532.5133341471353,114.88633295694987,168.54666646321616,1.5807066679000854,12.2,1308.87,59679.0,1589.0,118.32,172.2,1.5721,12.25,1210.08,54861.0,1788.4,111.88,177.3,1.5966,12.5,-8.058413238713225,-7.762534046201952,12.492132,1.4680624,2.0408154,3
2011-07-18,1305.44,58838.0,1602.1,116.05,172.0,1.582,12.25,1300.3983333333333,61911.73333333333,1534.0933349609375,114.97733306884766,168.66000010172527,1.580256668726603,12.208333333333334,1316.14,59478.0,1589.8,117.26,171.6,1.5735,12.25,1212.92,55385.0,1826.7,114.02,177.3,1.5896,12.5,-7.087265596274051,-5.868656310547604,14.019096,0.48040152,2.0408154,3
2011-07-19,1326.73,59082.0,1600.9,117.06,172.3,1.5683,12.25,1300.1483333333335,61732.4,1536.430000813802,114.99433314005533,168.8300003051758,1.5803333361943563,12.216666666666667,1305.44,58838.0,1602.1,116.05,172.0,1.582,12.25,1218.89,56495.0,1828.5,114.85,177.4,1.5864,12.5,-8.12825518379775,-4.378660167225212,14.216995,1.1541128,2.0408154,3
2011-07-20,1325.84,59120.0,1596.7,118.15,172.4,1.5643,12.25,1301.0339999999999,61557.1,1538.4033365885416,115.03499984741211,168.9633336385091,1.580156668027242,12.225,1326.73,59082.0,1600.9,117.06,172.3,1.5683,12.25,1204.42,58118.0,1826.0,114.29,178.5,1.6032,12.0,-9.15796777891751,-1.6948579161028432,14.360868,2.4867415,-2.0408154,3
2011-07-21,1343.8,60263.0,1586.8,117.51,172.5,1.5559,12.5,1302.3563333333334,61425.5,1540.0766682942708,115.15733311971029,169.0,1.5796266674995423,12.233333333333333,1325.84,59120.0,1596.7,118.15,172.4,1.5643,12.25,1173.97,56532.0,1873.7,112.33,179.1,1.6335,12.0,-12.638041375204633,-6.191195260773608,18.080402,4.9874663,-4.000002,3
2011-07-22,1345.02,60270.0,1601.3,118.67,172.6,1.5539,12.5,1304.3183333333334,61327.0,1541.5266682942708,115.18166656494141,168.98999989827473,1.5789699991544088,12.25,1343.8,60263.0,1586.8,117.51,172.5,1.5559,12.5,1165.24,56607.0,1869.9,112.89,178.6,1.6575,12.0,-13.366343994884833,-6.077650572424087,16.773869,6.6671014,-4.000002,3
2011-07-25,1337.43,59971.0,1612.0,117.94,172.7,1.5441,12.5,1306.5003333333334,61234.9,1543.6333374023438,115.20899988810221,168.99666697184244,1.5780599991480508,12.266666666666667,1345.02,60270.0,1601.3,118.67,172.6,1.5539,12.5,1185.9,57624.0,1854.4,114.55,179.5,1.6558,12.0,-11.329938763150215,-3.9135582198062346,15.037227,7.2339773,-4.000002,3
2011-07-26,1331.94,59340.0,1616.6,118.28,172.8,1.5337,12.5,1308.1146666666668,61118.3,1545.9633382161458,115.15466664632162,168.9933334350586,1.576633334159851,12.275,1337.43,59971.0,1612.0,117.94,172.7,1.5441,12.5,1154.23,55778.0,1856.4,112.77,178.1,1.6766,12.0,-13.342192591257863,-6.0026963262554744,14.833605,9.317339,-4.000002,3
2011-07-27,1304.89,58288.0,1615.0,117.43,173.0,1.5631,12.5,1310.1466666666668,61006.4,1548.8966715494792,115.13799997965495,169.01000010172527,1.5746566653251648,12.283333333333333,1331.94,59340.0,1616.6,118.28,172.8,1.5337,12.5,1162.27,55685.0,1809.9,112.25,178.2,1.6891,12.0,-10.929656905946105,-4.465756244853147,12.068117,8.060908,-4.000002,3
2011-07-28,1300.67,58708.0,1613.4,117.36,173.1,1.5643,12.5,1311.2486666666668,60881.9,1552.2300048828124,115.08233337402343,169.10333353678385,1.5738266626993815,12.291666666666666,1304.89,58288.0,1615.0,117.43,173.0,1.5631,12.5,1172.87,55544.0,1826.8,111.89,179.0,1.7119,12.0,-9.825705213466918,-5.389384751652249,13.226724,9.4355345,-4.000002,3
2011-08-01,1286.94,58536.0,1619.0,116.81,173.1,1.5543,12.5,1311.6753333333334,60765.333333333336,1555.216670735677,114.98899993896484,169.19666697184246,1.573259993394216,12.3,1300.67,58708.0,1613.4,117.36,173.1,1.5643,12.5,1188.68,56286.0,1823.5,112.4,178.8,1.728,12.0,-7.635165586585235,-3.8437884378843767,12.631249,11.175453,-4.000002,3
2011-08-02,1254.05,57311.0,1641.9,116.46,173.3,1.5648,12.5,1312.3926666666669,60663.066666666666,1558.3300048828125,114.9793332417806,169.26666717529298,1.5718966603279114,12.308333333333334,1286.94,58536.0,1619.0,116.81,173.1,1.5543,12.5,1209.11,56381.0,1778.5,115.34,178.9,1.7098,12.0,-3.583589171085688,-1.6227251313011504,8.319628,9.266353,-4.000002,2
2011-08-03,1260.34,56017.0,1663.4,113.23,177.9,1.5643,12.5,1311.9396666666667,60544.066666666666,1562.0833374023437,115.06066665649413,169.41000061035157,1.570389993985494,12.316666666666666,1254.05,57311.0,1641.9,116.46,173.3,1.5648,12.5,1216.01,57210.0,1812.1,112.22,178.8,1.7114,12.0,-3.517304854245673,2.12971062356071,8.939516,9.403574,-4.000002,2
2011-08-04,1200.07,52811.0,1656.2,107.25,177.8,1.5744,12.5,1311.5676666666668,60375.96666666667,1566.243339029948,115.06133346557617,169.7866668701172,1.569296658039093,12.325,1260.34,56017.0,1663.4,113.23,177.9,1.5643,12.5,1204.09,57103.0,1776.4,109.14,178.5,1.7755,12.0,0.33498045947319977,8.12709473405162,7.2575808,12.773132,-4.000002,2
2011-08-05,1199.38,52949.0,1648.8,109.37,175.3,1.5887,12.5,1308.958,60097.4,1570.066670735677,114.91333338419597,170.23666687011718,1.5685733238855997,12.333333333333334,1200.07,52811.0,1656.2,107.25,177.8,1.5744,12.5,1202.09,56379.0,1806.6,110.54,178.7,1.7862,12.0,0.2259500742049836,6.4779315945532545,9.570587,12.43155,-4.000002,2
2011-08-08,1119.46,48668.0,1710.2,103.74,175.2,1.5991,12.5,1305.7533333333333,59814.9,1573.493339029948,114.8606669108073,170.6066670735677,1.5685233275095622,12.341666666666667,1199.38,52949.0,1648.8,109.37,175.3,1.5887,12.5,1166.76,55982.0,1805.5,110.36,178.5,1.8272,12.0,4.225251460525614,15.028355387523629,5.57245,14.264274,-4.000002,1
2011-08-09,1172.53,51151.0,1740.0,102.57,174.8,1.6326,12.5,1300.164,59397.36666666667,1578.736669921875,114.51166687011718,170.94666697184246,1.5689299941062926,12.35,1119.46,48668.0,1710.2,103.74,175.2,1.5991,12.5,1129.56,53280.0,1739.2,105.49,178.5,1.9008,12.0,-3.664724996375357,4.162186467517737,-0.045979023,16.427792,-4.000002,2
2011-08-10,1120.76,51395.0,1781.3,106.68,176.1,1.6175,12.5,1296.9666666666667,59068.5,1586.7200032552084,114.42666676839193,171.27333374023436,1.5700833241144816,12.358333333333333,1172.53,51151.0,1740.0,102.57,174.8,1.6326,12.5,1136.43,53230.0,1637.5,103.97,178.3,1.8727,12.0,1.3981583925193775,3.5703862243408935,-8.072758,15.777433,-4.000002,2
2011-08-11,1172.64,53343.0,1748.8,108.02,175.6,1.6298,12.5,1291.6553333333331,58741.1,1596.2300048828124,114.44966684977213,171.67333374023437,1.5707966566085816,12.366666666666667,1120.76,51395.0,1781.3,106.68,176.1,1.6175,12.5,1162.95,53748.0,1592.5,103.94,178.1,1.8437,12.0,-0.8263405648792466,0.7592373882233883,-8.937561,13.124311,-4.000002,2
2011-08-12,1178.81,53473.0,1740.2,108.03,175.8,1.6149,12.5,1287.521,58442.433333333334,1604.533341471354,114.42433344523111,172.0500005086263,1.5723733226458232,12.375,1172.64,53343.0,1748.8,108.02,175.6,1.6298,12.5,1175.38,53920.0,1650.6,107.14,177.9,1.8,12.0,-0.29097140336439287,0.8359358928805127,-5.148834,11.462009,-4.000002,2
2011-08-15,1204.49,54652.0,1755.5,109.91,176.2,1.5948,12.5,1283.2343333333336,58147.066666666666,1612.2100056966146,114.27866668701172,172.41333414713543,1.5737966577212015,12.383333333333333,1178.81,53473.0,1740.2,108.03,175.8,1.6149,12.5,1151.06,53270.0,1616.3,103.81,177.8,1.8123,12.0,-4.435902332107366,-2.528727219497917,-7.929361,13.638067,-4.000002,2
2011-08-16,1192.76,54324.0,1782.4,109.47,176.7,1.591,12.5,1279.3626666666669,57888.666666666664,1620.6500040690105,114.19300003051758,172.82000071207682,1.574946657816569,12.391666666666667,1204.49,54652.0,1755.5,109.91,176.2,1.5948,12.5,1160.4,53385.0,1615.5,103.95,177.5,1.8283,12.0,-2.713035313055423,-1.7285177821957154,-9.363783,14.915156,-4.000002,2
2011-08-17,1193.89,55073.0,1791.2,110.6,176.9,1.5822,12.5,1274.4656666666667,57586.333333333336,1630.6533365885416,114.1163335164388,173.24666748046874,1.57600998878479,12.4,1192.76,54324.0,1782.4,109.47,176.7,1.591,12.5,1099.23,50792.0,1656.0,101.71,158.6,1.8804,12.0,-7.928703649414947,-7.773319049261884,-7.5480103,18.847168,-4.000002,2
2011-08-18,1140.65,53134.0,1818.9,106.99,177.0,1.6054,12.5,1269.6660000000002,57320.8,1639.95,114.01600011189778,173.47000071207682,1.5766533255577087,12.408333333333333,1193.89,55073.0,1791.2,110.6,176.9,1.5822,12.5,1123.95,50686.0,1614.7,99.79,163.3,1.8848,12.0,-1.4640774996712458,-4.607219482817026,-11.22657,17.403757,-4.000002,2
2011-08-19,1123.53,52448.0,1848.9,108.62,177.0,1.5952,12.5,1263.0469999999998,57006.433333333334,1649.6233357747396,113.79499994913736,173.69666748046876,1.5779866576194763,12.416666666666666,1140.65,53134.0,1818.9,106.99,177.0,1.6054,12.5,1144.03,51014.0,1640.3,102.73,164.5,1.8449,12.0,1.8246063745516405,-2.7341366687004265,-11.282385,15.653217,-4.000002,2
2011-08-22,1123.82,52440.0,1888.7,108.36,177.0,1.6001,12.5,1255.3906666666667,56681.13333333333,1660.246671549479,113.46266682942708,173.94000091552735,1.5792499899864196,12.425,1123.53,52448.0,1848.9,108.62,177.0,1.5952,12.5,1164.97,52290.0,1651.9,105.73,165.5,1.8109,12.0,3.6616184086419645,-0.28604118993135197,-12.537724,13.174176,-4.000002,2
2011-08-23,1162.35,53787.0,1858.3,109.31,177.1,1.6028,12.5,1248.0580000000002,56378.7,1671.8300048828125,113.13033345540364,174.2133341471354,1.5804999907811483,12.433333333333334,1123.82,52440.0,1888.7,108.36,177.0,1.6001,12.5,1155.46,51244.0,1634.5,105.88,167.1,1.7659,12.0,-0.5927646578053003,-4.727908230613343,-12.043267,10.175943,-4.000002,2
2011-08-24,1177.6,53796.0,1754.1,110.15,177.2,1.6031,12.5,1242.82,56164.13333333333,1682.1466715494792,112.86600011189779,174.4633341471354,1.5812999924023947,12.441666666666666,1162.35,53787.0,1858.3,109.31,177.1,1.6028,12.5,1194.89,53273.0,1669.6,108.95,165.9,1.7471,12.0,1.4682404891304568,-0.9721912409844546,-4.817283,8.982599,-4.000002,2
2011-08-25,1159.27,52953.0,1759.8,110.62,177.2,1.6146,12.5,1238.2853333333333,55967.166666666664,1688.5533365885417,112.61266682942708,174.65333404541016,1.5821866552035013,12.45,1177.6,53796.0,1754.1,110.15,177.2,1.6031,12.5,1195.54,53838.0,1659.7,110.73,164.3,1.7652,12.0,3.128693056837495,1.671293411138186,-5.6881547,9.327388,-4.000002,2
2011-08-26,1176.8,53351.0,1794.1,111.36,177.3,1.6106,12.5,1233.0036666666665,55709.933333333334,1694.37333984375,112.34066696166992,174.8133341471354,1.5834933201471963,12.458333333333334,1159.27,52953.0,1759.8,110.62,177.2,1.6146,12.5,1203.66,54601.0,1667.3,111.11,162.4,1.7529,12.0,2.28246091094495,2.3429738898989694,-7.067609,8.83522,-4.000002,2
2011-08-29,1210.08,54861.0,1788.4,111.88,177.3,1.5966,12.5,1228.6013333333333,55499.0,1701.2100056966146,112.1086669921875,174.98333435058595,1.5847766518592834,12.466666666666667,1176.8,53351.0,1794.1,111.36,177.3,1.6106,12.5,1224.58,55030.0,1681.8,114.68,162.6,1.7369,12.0,1.1982678831151672,0.3080512568126803,-5.9606314,8.787417,-4.000002,2
2011-08-30,1212.92,55385.0,1826.7,114.02,177.3,1.5896,12.5,1225.066,55345.1,1707.8300048828125,111.92933349609375,175.17333424886067,1.585546652475993,12.475,1210.08,54861.0,1788.4,111.88,177.3,1.5966,12.5,1200.86,53911.0,1675.5,110.16,161.2,1.7481,12.0,-0.9942947597533336,-2.6613704071499544,-8.27722,9.97107,-4.000002,2
